county,totalcountconfirmed,
Sierra,1,
Sierra,1,
Sierra,1,
Sierra,1,
Sierra,1,
Sierra,1,
Sierra,1,
Sierra,1,
Sierra,1,
Sierra,1,
Sierra,1,
Sierra,1,
Sierra,1,
Sierra,1,
Sierra,1,
Sierra,1,
Sierra,1,
Sierra,1,
Sierra,3,
Sierra,3,
Sierra,3,
Sierra,3,
Sierra,3,
Sierra,3,
Sierra,4,
Sierra,4,
Sierra,5,
Sierra,5,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,6,
Sierra,7,
Sierra,7,
Sierra,7,
Sierra,10,
Sierra,10,
Sierra,11,
Sierra,11,
Sierra,11,
Sierra,11,
Sierra,11,
Sierra,11,
Sierra,11,
Sierra,11,
Sierra,11,
Sierra,12,
Sierra,13,
Sierra,13,
Sierra,15,
Sierra,15,
Sierra,15,
Sierra,15,
Sierra,16,
Sierra,16,
Sierra,16,
Sierra,16,
Sierra,17,
Sierra,17,
Sierra,17,
Sierra,17,
Sierra,17,
Sierra,17,
Sierra,18,
Sierra,18,
Sierra,18,
Sierra,18,
Sierra,19,
Sierra,21,
Sierra,21,
Sierra,21,
Sierra,23,
Sierra,23,
Sierra,23,
Sierra,23,
Sierra,23,
Sierra,22,
Sierra,23,
Sierra,23,
Sierra,23,
Sierra,23,
Sierra,24,
Sierra,24,
Sierra,24,
Sierra,24,
Sierra,24,
Sierra,24,
Sierra,26,
Sierra,26,
Sierra,28,
Sierra,30,
Sierra,30,
Sierra,31,
Sierra,31,
Sierra,31,
Sierra,31,
Sierra,32,
Sierra,32,
Sierra,33,
Sierra,33,
Sierra,33,
Sierra,35,
Sierra,36,
Placer,8,
Placer,8,
Placer,9,
Placer,11,
Placer,18,
Placer,19,
Placer,22,
Placer,30,
Placer,34,
Placer,33,
Placer,35,
Placer,35,
Placer,44,
Placer,49,
Placer,52,
Placer,72,
Placer,76,
Placer,87,
Placer,86,
Placer,90,
Placer,94,
Placer,102,
Placer,107,
Placer,112,
Placer,113,
Placer,114,
Placer,116,
Placer,117,
Placer,123,
Placer,129,
Placer,130,
Placer,130,
Placer,131,
Placer,132,
Placer,133,
Placer,133,
Placer,136,
Placer,137,
Placer,137,
Placer,141,
Placer,142,
Placer,143,
Placer,145,
Placer,148,
Placer,149,
Placer,150,
Placer,161,
Placer,162,
Placer,162,
Placer,164,
Placer,165,
Placer,166,
Placer,168,
Placer,168,
Placer,170,
Placer,170,
Placer,170,
Placer,172,
Placer,174,
Placer,174,
Placer,175,
Placer,176,
Placer,177,
Placer,176,
Placer,176,
Placer,181,
Placer,184,
Placer,184,
Placer,186,
Placer,188,
Placer,196,
Placer,196,
Placer,199,
Placer,199,
Placer,215,
Placer,218,
Placer,226,
Placer,243,
Placer,256,
Placer,265,
Placer,270,
Placer,273,
Placer,290,
Placer,301,
Placer,309,
Placer,321,
Placer,333,
Placer,346,
Placer,369,
Placer,386,
Placer,392,
Placer,427,
Placer,457,
Placer,464,
Placer,483,
Placer,498,
Placer,512,
Placer,525,
Placer,548,
Placer,578,
Placer,589,
Placer,591,
Placer,636,
Placer,668,
Placer,697,
Placer,713,
Placer,740,
Placer,745,
Placer,796,
Placer,855,
Placer,904,
Placer,930,
Placer,948,
Placer,982,
Placer,1002,
Placer,1029,
Placer,1058,
Placer,1096,
Placer,1122,
Placer,1145,
Placer,1168,
Placer,1207,
Placer,1233,
Placer,1246,
Placer,1364,
Placer,1413,
Placer,1469,
Placer,1519,
Placer,1551,
Placer,1596,
Placer,1628,
Placer,1679,
Placer,1759,
Placer,1798,
Placer,1821,
Placer,1853,
Placer,1891,
Placer,1920,
Placer,1947,
Placer,1964,
Placer,1989,
Placer,2045,
Placer,2078,
Placer,2153,
Placer,2211,
Placer,2298,
Placer,2393,
Placer,2417,
Placer,2460,
Placer,2546,
Placer,2551,
Placer,2583,
Placer,2609,
Placer,2644,
Placer,2659,
Placer,2681,
Placer,2698,
Placer,2734,
Placer,2772,
Placer,2793,
Placer,2829,
Placer,2846,
Placer,2869,
Placer,2891,
Placer,2935,
Placer,2961,
Placer,2989,
Placer,3013,
Placer,3047,
Placer,3069,
Placer,3101,
Placer,3141,
Placer,3169,
Placer,3188,
Placer,3205,
Placer,3222,
Placer,3233,
Placer,3254,
Placer,3280,
Placer,3291,
Placer,3302,
Placer,3331,
Placer,3351,
Placer,3368,
Placer,3389,
Placer,3412,
Placer,3452,
Placer,3473,
Placer,3492,
Placer,3506,
Placer,3514,
Placer,3527,
Placer,3551,
Placer,3562,
Placer,3572,
Placer,3570,
Placer,3585,
Placer,3599,
Placer,3612,
Placer,3648,
Placer,3664,
Placer,3670,
Placer,3680,
Placer,3693,
Placer,3715,
Placer,3737,
Placer,3757,
Placer,3787,
Placer,3808,
Placer,3825,
Placer,3829,
Placer,3848,
Placer,3864,
Placer,3898,
Placer,3938,
Placer,3962,
Placer,3997,
Placer,4007,
Placer,4036,
Placer,4073,
Placer,4093,
Placer,4140,
Placer,4161,
Placer,4197,
Placer,4236,
Placer,4270,
Placer,4335,
Placer,4374,
Placer,4422,
Placer,4461,
Placer,4514,
Placer,4526,
Placer,4627,
Placer,4680,
Placer,4720,
Placer,4800,
Placer,4843,
Placer,4902,
Placer,4981,
Placer,5044,
Placer,5122,
Placer,5215,
Placer,5330,
Placer,5387,
Placer,5435,
Placer,5543,
Placer,5612,
Placer,5687,
Placer,5778,
Placer,5880,
Placer,5999,
Placer,6147,
Placer,6221,
Placer,6278,
Placer,6283,
Placer,6497,
Placer,6535,
Placer,6575,
Placer,6794,
Placer,6941,
Placer,7270,
Placer,7461,
Placer,7811,
Placer,7837,
Placer,7911,
Placer,8224,
Placer,8588,
Placer,8906,
Placer,8904,
Placer,9390,
Placer,9405,
Placer,9551,
Placer,10301,
Placer,10554,
Placer,10756,
Placer,10995,
Placer,11246,
Placer,11496,
Placer,11715,
Placer,11943,
Placer,12213,
Placer,12457,
Placer,12660,
Placer,12816,
Placer,13017,
Placer,13234,
Placer,13392,
Placer,13503,
Placer,13708,
Placer,13987,
Placer,14182,
Placer,14317,
Placer,14622,
Placer,14723,
Placer,14940,
Placer,15155,
Placer,15401,
Placer,15609,
Placer,15779,
Placer,15919,
Placer,16087,
Placer,16272,
Placer,16488,
Placer,16712,
San Luis Obispo,5,
San Luis Obispo,6,
San Luis Obispo,11,
San Luis Obispo,16,
San Luis Obispo,19,
San Luis Obispo,23,
San Luis Obispo,32,
San Luis Obispo,35,
San Luis Obispo,38,
San Luis Obispo,46,
San Luis Obispo,52,
San Luis Obispo,55,
San Luis Obispo,62,
San Luis Obispo,67,
San Luis Obispo,69,
San Luis Obispo,79,
San Luis Obispo,82,
San Luis Obispo,82,
San Luis Obispo,83,
San Luis Obispo,85,
San Luis Obispo,87,
San Luis Obispo,90,
San Luis Obispo,93,
San Luis Obispo,97,
San Luis Obispo,100,
San Luis Obispo,102,
San Luis Obispo,107,
San Luis Obispo,109,
San Luis Obispo,112,
San Luis Obispo,113,
San Luis Obispo,116,
San Luis Obispo,129,
San Luis Obispo,132,
San Luis Obispo,132,
San Luis Obispo,134,
San Luis Obispo,142,
San Luis Obispo,146,
San Luis Obispo,151,
San Luis Obispo,159,
San Luis Obispo,165,
San Luis Obispo,166,
San Luis Obispo,172,
San Luis Obispo,181,
San Luis Obispo,182,
San Luis Obispo,186,
San Luis Obispo,193,
San Luis Obispo,200,
San Luis Obispo,202,
San Luis Obispo,203,
San Luis Obispo,207,
San Luis Obispo,209,
San Luis Obispo,210,
San Luis Obispo,213,
San Luis Obispo,218,
San Luis Obispo,224,
San Luis Obispo,226,
San Luis Obispo,231,
San Luis Obispo,236,
San Luis Obispo,237,
San Luis Obispo,240,
San Luis Obispo,242,
San Luis Obispo,243,
San Luis Obispo,245,
San Luis Obispo,249,
San Luis Obispo,251,
San Luis Obispo,254,
San Luis Obispo,256,
San Luis Obispo,257,
San Luis Obispo,260,
San Luis Obispo,260,
San Luis Obispo,266,
San Luis Obispo,267,
San Luis Obispo,270,
San Luis Obispo,270,
San Luis Obispo,271,
San Luis Obispo,275,
San Luis Obispo,275,
San Luis Obispo,279,
San Luis Obispo,288,
San Luis Obispo,293,
San Luis Obispo,295,
San Luis Obispo,296,
San Luis Obispo,300,
San Luis Obispo,301,
San Luis Obispo,306,
San Luis Obispo,307,
San Luis Obispo,321,
San Luis Obispo,326,
San Luis Obispo,330,
San Luis Obispo,332,
San Luis Obispo,343,
San Luis Obispo,362,
San Luis Obispo,378,
San Luis Obispo,392,
San Luis Obispo,405,
San Luis Obispo,418,
San Luis Obispo,422,
San Luis Obispo,445,
San Luis Obispo,461,
San Luis Obispo,476,
San Luis Obispo,502,
San Luis Obispo,511,
San Luis Obispo,548,
San Luis Obispo,579,
San Luis Obispo,603,
San Luis Obispo,613,
San Luis Obispo,659,
San Luis Obispo,676,
San Luis Obispo,699,
San Luis Obispo,730,
San Luis Obispo,751,
San Luis Obispo,795,
San Luis Obispo,825,
San Luis Obispo,869,
San Luis Obispo,891,
San Luis Obispo,930,
San Luis Obispo,972,
San Luis Obispo,989,
San Luis Obispo,1060,
San Luis Obispo,1097,
San Luis Obispo,1146,
San Luis Obispo,1190,
San Luis Obispo,1234,
San Luis Obispo,1262,
San Luis Obispo,1282,
San Luis Obispo,1338,
San Luis Obispo,1373,
San Luis Obispo,1438,
San Luis Obispo,1476,
San Luis Obispo,1530,
San Luis Obispo,1565,
San Luis Obispo,1612,
San Luis Obispo,1636,
San Luis Obispo,1673,
San Luis Obispo,1703,
San Luis Obispo,1746,
San Luis Obispo,1798,
San Luis Obispo,1821,
San Luis Obispo,1863,
San Luis Obispo,1886,
San Luis Obispo,1928,
San Luis Obispo,2000,
San Luis Obispo,2050,
San Luis Obispo,2081,
San Luis Obispo,2124,
San Luis Obispo,2208,
San Luis Obispo,2234,
San Luis Obispo,2263,
San Luis Obispo,2283,
San Luis Obispo,2422,
San Luis Obispo,2461,
San Luis Obispo,2494,
San Luis Obispo,2527,
San Luis Obispo,2535,
San Luis Obispo,2553,
San Luis Obispo,2590,
San Luis Obispo,2640,
San Luis Obispo,2660,
San Luis Obispo,2679,
San Luis Obispo,2705,
San Luis Obispo,2731,
San Luis Obispo,2761,
San Luis Obispo,2808,
San Luis Obispo,2849,
San Luis Obispo,2917,
San Luis Obispo,2934,
San Luis Obispo,2951,
San Luis Obispo,2970,
San Luis Obispo,3002,
San Luis Obispo,3023,
San Luis Obispo,3049,
San Luis Obispo,3083,
San Luis Obispo,3101,
San Luis Obispo,3116,
San Luis Obispo,3120,
San Luis Obispo,3131,
San Luis Obispo,3161,
San Luis Obispo,3190,
San Luis Obispo,3220,
San Luis Obispo,3240,
San Luis Obispo,3248,
San Luis Obispo,3262,
San Luis Obispo,3285,
San Luis Obispo,3299,
San Luis Obispo,3328,
San Luis Obispo,3369,
San Luis Obispo,3393,
San Luis Obispo,3406,
San Luis Obispo,3420,
San Luis Obispo,3447,
San Luis Obispo,3480,
San Luis Obispo,3512,
San Luis Obispo,3546,
San Luis Obispo,3562,
San Luis Obispo,3567,
San Luis Obispo,3581,
San Luis Obispo,3597,
San Luis Obispo,3625,
San Luis Obispo,3654,
San Luis Obispo,3670,
San Luis Obispo,3688,
San Luis Obispo,3710,
San Luis Obispo,3723,
San Luis Obispo,3749,
San Luis Obispo,3785,
San Luis Obispo,3810,
San Luis Obispo,3832,
San Luis Obispo,3874,
San Luis Obispo,3874,
San Luis Obispo,3892,
San Luis Obispo,3901,
San Luis Obispo,3934,
San Luis Obispo,3952,
San Luis Obispo,3979,
San Luis Obispo,4009,
San Luis Obispo,4016,
San Luis Obispo,4043,
San Luis Obispo,4055,
San Luis Obispo,4081,
San Luis Obispo,4102,
San Luis Obispo,4119,
San Luis Obispo,4126,
San Luis Obispo,4133,
San Luis Obispo,4148,
San Luis Obispo,4197,
San Luis Obispo,4223,
San Luis Obispo,4256,
San Luis Obispo,4285,
San Luis Obispo,4303,
San Luis Obispo,4303,
San Luis Obispo,4371,
San Luis Obispo,4389,
San Luis Obispo,4459,
San Luis Obispo,4531,
San Luis Obispo,4645,
San Luis Obispo,4698,
San Luis Obispo,4746,
San Luis Obispo,4780,
San Luis Obispo,4832,
San Luis Obispo,4898,
San Luis Obispo,4960,
San Luis Obispo,5073,
San Luis Obispo,5120,
San Luis Obispo,5161,
San Luis Obispo,5235,
San Luis Obispo,5322,
San Luis Obispo,5410,
San Luis Obispo,5524,
San Luis Obispo,5618,
San Luis Obispo,5664,
San Luis Obispo,5772,
San Luis Obispo,5805,
San Luis Obispo,5913,
San Luis Obispo,5964,
San Luis Obispo,6039,
San Luis Obispo,6106,
San Luis Obispo,6145,
San Luis Obispo,6224,
San Luis Obispo,6264,
San Luis Obispo,6324,
San Luis Obispo,6388,
San Luis Obispo,6473,
San Luis Obispo,6623,
San Luis Obispo,6723,
San Luis Obispo,6782,
San Luis Obispo,6903,
San Luis Obispo,7105,
San Luis Obispo,7245,
San Luis Obispo,7415,
San Luis Obispo,7462,
San Luis Obispo,7625,
San Luis Obispo,7791,
San Luis Obispo,8074,
San Luis Obispo,8252,
San Luis Obispo,8365,
San Luis Obispo,8598,
San Luis Obispo,8788,
San Luis Obispo,8881,
San Luis Obispo,9006,
San Luis Obispo,9174,
San Luis Obispo,9267,
San Luis Obispo,9504,
San Luis Obispo,9749,
San Luis Obispo,9945,
San Luis Obispo,10154,
San Luis Obispo,10260,
San Luis Obispo,10387,
San Luis Obispo,10490,
San Luis Obispo,10846,
San Luis Obispo,11160,
San Luis Obispo,11467,
San Luis Obispo,11635,
San Luis Obispo,11945,
San Luis Obispo,12027,
San Luis Obispo,12305,
San Luis Obispo,12810,
San Luis Obispo,13286,
San Luis Obispo,13647,
San Luis Obispo,13968,
San Luis Obispo,14213,
San Luis Obispo,14367,
San Luis Obispo,14625,
San Luis Obispo,14851,
San Luis Obispo,15129,
Solano,26,
Solano,26,
Solano,29,
Solano,8,
Solano,8,
Solano,11,
Solano,13,
Solano,18,
Solano,20,
Solano,48,
Solano,48,
Solano,48,
Solano,50,
Solano,56,
Solano,57,
Solano,65,
Solano,72,
Solano,79,
Solano,78,
Solano,95,
Solano,99,
Solano,111,
Solano,118,
Solano,129,
Solano,138,
Solano,136,
Solano,137,
Solano,140,
Solano,153,
Solano,162,
Solano,173,
Solano,175,
Solano,174,
Solano,185,
Solano,193,
Solano,195,
Solano,196,
Solano,203,
Solano,203,
Solano,205,
Solano,222,
Solano,246,
Solano,252,
Solano,262,
Solano,266,
Solano,267,
Solano,266,
Solano,293,
Solano,299,
Solano,300,
Solano,307,
Solano,314,
Solano,321,
Solano,322,
Solano,354,
Solano,361,
Solano,368,
Solano,372,
Solano,388,
Solano,392,
Solano,392,
Solano,398,
Solano,415,
Solano,418,
Solano,424,
Solano,431,
Solano,435,
Solano,436,
Solano,437,
Solano,470,
Solano,477,
Solano,489,
Solano,498,
Solano,512,
Solano,512,
Solano,529,
Solano,537,
Solano,543,
Solano,551,
Solano,558,
Solano,560,
Solano,560,
Solano,560,
Solano,596,
Solano,608,
Solano,616,
Solano,620,
Solano,637,
Solano,638,
Solano,638,
Solano,694,
Solano,722,
Solano,735,
Solano,755,
Solano,784,
Solano,783,
Solano,784,
Solano,941,
Solano,979,
Solano,1041,
Solano,1082,
Solano,1098,
Solano,1144,
Solano,1216,
Solano,1317,
Solano,1364,
Solano,1429,
Solano,1496,
Solano,1548,
Solano,1547,
Solano,1668,
Solano,1776,
Solano,1821,
Solano,1892,
Solano,1950,
Solano,2034,
Solano,2037,
Solano,2046,
Solano,2266,
Solano,2343,
Solano,2372,
Solano,2452,
Solano,2503,
Solano,2551,
Solano,2537,
Solano,2727,
Solano,2839,
Solano,2962,
Solano,3062,
Solano,3107,
Solano,3197,
Solano,3198,
Solano,3292,
Solano,3380,
Solano,3463,
Solano,3510,
Solano,3591,
Solano,3609,
Solano,3610,
Solano,3690,
Solano,3750,
Solano,3784,
Solano,3844,
Solano,3889,
Solano,3954,
Solano,4101,
Solano,4206,
Solano,4258,
Solano,4305,
Solano,4421,
Solano,4477,
Solano,4479,
Solano,4479,
Solano,4700,
Solano,4807,
Solano,4843,
Solano,4891,
Solano,4944,
Solano,4977,
Solano,4979,
Solano,5114,
Solano,5131,
Solano,5167,
Solano,5219,
Solano,5303,
Solano,5303,
Solano,5302,
Solano,5438,
Solano,5463,
Solano,5499,
Solano,5552,
Solano,5579,
Solano,5619,
Solano,5640,
Solano,5654,
Solano,5680,
Solano,5696,
Solano,5742,
Solano,5772,
Solano,5810,
Solano,5834,
Solano,5878,
Solano,5899,
Solano,5915,
Solano,5961,
Solano,5998,
Solano,6020,
Solano,6019,
Solano,6107,
Solano,6123,
Solano,6137,
Solano,6179,
Solano,6209,
Solano,6211,
Solano,6254,
Solano,6303,
Solano,6315,
Solano,6352,
Solano,6385,
Solano,6419,
Solano,6445,
Solano,6475,
Solano,6506,
Solano,6526,
Solano,6556,
Solano,6614,
Solano,6655,
Solano,6685,
Solano,6742,
Solano,6761,
Solano,6786,
Solano,6830,
Solano,6879,
Solano,6929,
Solano,6962,
Solano,7003,
Solano,7044,
Solano,7088,
Solano,7116,
Solano,7174,
Solano,7189,
Solano,7197,
Solano,7271,
Solano,7298,
Solano,7362,
Solano,7453,
Solano,7497,
Solano,7545,
Solano,7591,
Solano,7665,
Solano,7691,
Solano,7733,
Solano,7842,
Solano,7959,
Solano,8066,
Solano,8132,
Solano,8254,
Solano,8299,
Solano,8353,
Solano,8417,
Solano,8525,
Solano,8655,
Solano,8713,
Solano,8827,
Solano,8905,
Solano,8994,
Solano,9093,
Solano,9216,
Solano,9290,
Solano,9363,
Solano,9394,
Solano,9716,
Solano,9832,
Solano,9941,
Solano,10044,
Solano,10252,
Solano,10393,
Solano,10392,
Solano,10604,
Solano,10701,
Solano,10857,
Solano,11037,
Solano,11351,
Solano,11354,
Solano,11354,
Solano,11669,
Solano,11862,
Solano,12017,
Solano,12554,
Solano,12748,
Solano,13276,
Solano,13352,
Solano,13796,
Solano,14157,
Solano,14361,
Solano,14667,
Solano,15204,
Solano,15533,
Solano,15878,
Solano,16229,
Solano,16626,
Solano,16872,
Solano,17280,
Solano,17528,
Solano,17840,
Solano,18171,
Solano,18412,
Solano,18540,
Solano,18942,
Solano,19393,
Solano,19805,
Solano,20100,
Solano,20588,
Solano,20860,
Solano,21102,
Solano,21384,
Solano,21832,
Solano,22226,
Solano,22621,
Solano,22893,
Solano,23160,
Solano,23503,
Solano,23782,
Solano,24222,
Monterey,1,
Monterey,3,
Monterey,4,
Monterey,8,
Monterey,14,
Monterey,14,
Monterey,23,
Monterey,23,
Monterey,25,
Monterey,26,
Monterey,32,
Monterey,36,
Monterey,41,
Monterey,43,
Monterey,47,
Monterey,50,
Monterey,58,
Monterey,61,
Monterey,61,
Monterey,62,
Monterey,63,
Monterey,68,
Monterey,70,
Monterey,78,
Monterey,78,
Monterey,85,
Monterey,89,
Monterey,98,
Monterey,106,
Monterey,116,
Monterey,119,
Monterey,135,
Monterey,140,
Monterey,147,
Monterey,151,
Monterey,154,
Monterey,161,
Monterey,167,
Monterey,173,
Monterey,182,
Monterey,185,
Monterey,191,
Monterey,204,
Monterey,213,
Monterey,222,
Monterey,225,
Monterey,235,
Monterey,237,
Monterey,240,
Monterey,246,
Monterey,249,
Monterey,265,
Monterey,273,
Monterey,282,
Monterey,286,
Monterey,298,
Monterey,309,
Monterey,317,
Monterey,321,
Monterey,329,
Monterey,342,
Monterey,345,
Monterey,350,
Monterey,356,
Monterey,363,
Monterey,372,
Monterey,397,
Monterey,405,
Monterey,418,
Monterey,424,
Monterey,443,
Monterey,471,
Monterey,479,
Monterey,520,
Monterey,545,
Monterey,554,
Monterey,582,
Monterey,592,
Monterey,621,
Monterey,649,
Monterey,679,
Monterey,732,
Monterey,751,
Monterey,772,
Monterey,791,
Monterey,813,
Monterey,864,
Monterey,900,
Monterey,949,
Monterey,998,
Monterey,1019,
Monterey,1077,
Monterey,1127,
Monterey,1159,
Monterey,1181,
Monterey,1227,
Monterey,1293,
Monterey,1346,
Monterey,1407,
Monterey,1430,
Monterey,1454,
Monterey,1462,
Monterey,1579,
Monterey,1656,
Monterey,1687,
Monterey,1705,
Monterey,1796,
Monterey,1804,
Monterey,1878,
Monterey,1994,
Monterey,2078,
Monterey,2166,
Monterey,2182,
Monterey,2223,
Monterey,2285,
Monterey,2376,
Monterey,2521,
Monterey,2613,
Monterey,2724,
Monterey,2780,
Monterey,2857,
Monterey,2922,
Monterey,3020,
Monterey,3079,
Monterey,3205,
Monterey,3404,
Monterey,3533,
Monterey,3655,
Monterey,3748,
Monterey,3805,
Monterey,3901,
Monterey,3960,
Monterey,4047,
Monterey,4252,
Monterey,4352,
Monterey,4493,
Monterey,4611,
Monterey,4698,
Monterey,4806,
Monterey,4892,
Monterey,4936,
Monterey,5001,
Monterey,5041,
Monterey,5101,
Monterey,5199,
Monterey,5358,
Monterey,5624,
Monterey,5919,
Monterey,5925,
Monterey,6121,
Monterey,6162,
Monterey,6516,
Monterey,6553,
Monterey,6691,
Monterey,6693,
Monterey,6892,
Monterey,6974,
Monterey,7081,
Monterey,7173,
Monterey,7212,
Monterey,7333,
Monterey,7439,
Monterey,7501,
Monterey,7591,
Monterey,7680,
Monterey,7816,
Monterey,7839,
Monterey,7926,
Monterey,8070,
Monterey,8128,
Monterey,8208,
Monterey,8301,
Monterey,8403,
Monterey,8463,
Monterey,8491,
Monterey,8527,
Monterey,8570,
Monterey,8595,
Monterey,8743,
Monterey,8826,
Monterey,8845,
Monterey,8943,
Monterey,8997,
Monterey,9113,
Monterey,9183,
Monterey,9237,
Monterey,9312,
Monterey,9331,
Monterey,9393,
Monterey,9452,
Monterey,9544,
Monterey,9581,
Monterey,9651,
Monterey,9724,
Monterey,9780,
Monterey,9826,
Monterey,9898,
Monterey,9958,
Monterey,9997,
Monterey,10092,
Monterey,10141,
Monterey,10187,
Monterey,10235,
Monterey,10272,
Monterey,10343,
Monterey,10369,
Monterey,10410,
Monterey,10445,
Monterey,10473,
Monterey,10574,
Monterey,10616,
Monterey,10677,
Monterey,10727,
Monterey,10807,
Monterey,10872,
Monterey,10907,
Monterey,10942,
Monterey,11005,
Monterey,11059,
Monterey,11099,
Monterey,11153,
Monterey,11182,
Monterey,11207,
Monterey,11261,
Monterey,11330,
Monterey,11425,
Monterey,11491,
Monterey,11539,
Monterey,11587,
Monterey,11602,
Monterey,11703,
Monterey,11743,
Monterey,11784,
Monterey,11914,
Monterey,12025,
Monterey,12122,
Monterey,12148,
Monterey,12335,
Monterey,12417,
Monterey,12489,
Monterey,12681,
Monterey,12854,
Monterey,12999,
Monterey,13089,
Monterey,13220,
Monterey,13340,
Monterey,13369,
Monterey,13738,
Monterey,13886,
Monterey,13887,
Monterey,14265,
Monterey,14354,
Monterey,14695,
Monterey,14750,
Monterey,14753,
Monterey,15328,
Monterey,15621,
Monterey,15837,
Monterey,15835,
Monterey,16064,
Monterey,16218,
Monterey,16737,
Monterey,17077,
Monterey,17426,
Monterey,17746,
Monterey,17752,
Monterey,17891,
Monterey,18266,
Monterey,18421,
Monterey,18596,
Monterey,18913,
Monterey,19154,
Monterey,19905,
Monterey,21107,
Monterey,21951,
Monterey,22336,
Monterey,22799,
Monterey,23250,
Monterey,23673,
Monterey,24152,
Monterey,24856,
Monterey,25131,
Monterey,25788,
Monterey,26010,
Monterey,26322,
Monterey,26529,
Monterey,26894,
Monterey,27173,
Monterey,27720,
Monterey,28465,
Monterey,28991,
Monterey,29352,
Monterey,29659,
Monterey,30045,
Monterey,30387,
Monterey,30903,
Monterey,31543,
Monterey,31948,
Monterey,32571,
Monterey,32858,
Monterey,33381,
Monterey,33748,
Monterey,34105,
Monterey,34460,
Yuba,0,
Yuba,0,
Yuba,0,
Yuba,1,
Yuba,2,
Yuba,2,
Yuba,2,
Yuba,2,
Yuba,3,
Yuba,3,
Yuba,3,
Yuba,3,
Yuba,5,
Yuba,5,
Yuba,5,
Yuba,5,
Yuba,6,
Yuba,7,
Yuba,7,
Yuba,8,
Yuba,10,
Yuba,10,
Yuba,13,
Yuba,13,
Yuba,13,
Yuba,13,
Yuba,13,
Yuba,14,
Yuba,15,
Yuba,14,
Yuba,14,
Yuba,14,
Yuba,15,
Yuba,15,
Yuba,15,
Yuba,15,
Yuba,15,
Yuba,15,
Yuba,15,
Yuba,15,
Yuba,15,
Yuba,15,
Yuba,15,
Yuba,15,
Yuba,16,
Yuba,16,
Yuba,16,
Yuba,16,
Yuba,15,
Yuba,15,
Yuba,16,
Yuba,16,
Yuba,17,
Yuba,17,
Yuba,18,
Yuba,19,
Yuba,19,
Yuba,21,
Yuba,21,
Yuba,21,
Yuba,21,
Yuba,23,
Yuba,23,
Yuba,23,
Yuba,24,
Yuba,24,
Yuba,24,
Yuba,24,
Yuba,24,
Yuba,24,
Yuba,24,
Yuba,24,
Yuba,25,
Yuba,25,
Yuba,26,
Yuba,26,
Yuba,27,
Yuba,27,
Yuba,27,
Yuba,27,
Yuba,27,
Yuba,27,
Yuba,27,
Yuba,27,
Yuba,27,
Yuba,27,
Yuba,27,
Yuba,28,
Yuba,28,
Yuba,28,
Yuba,29,
Yuba,30,
Yuba,32,
Yuba,33,
Yuba,34,
Yuba,35,
Yuba,36,
Yuba,35,
Yuba,37,
Yuba,38,
Yuba,38,
Yuba,39,
Yuba,39,
Yuba,55,
Yuba,56,
Yuba,79,
Yuba,93,
Yuba,96,
Yuba,102,
Yuba,115,
Yuba,124,
Yuba,138,
Yuba,145,
Yuba,152,
Yuba,164,
Yuba,175,
Yuba,188,
Yuba,194,
Yuba,210,
Yuba,221,
Yuba,221,
Yuba,231,
Yuba,237,
Yuba,240,
Yuba,258,
Yuba,269,
Yuba,288,
Yuba,297,
Yuba,307,
Yuba,312,
Yuba,313,
Yuba,328,
Yuba,333,
Yuba,350,
Yuba,362,
Yuba,369,
Yuba,387,
Yuba,393,
Yuba,393,
Yuba,398,
Yuba,400,
Yuba,407,
Yuba,413,
Yuba,430,
Yuba,442,
Yuba,527,
Yuba,540,
Yuba,549,
Yuba,568,
Yuba,606,
Yuba,623,
Yuba,647,
Yuba,647,
Yuba,679,
Yuba,701,
Yuba,709,
Yuba,717,
Yuba,738,
Yuba,750,
Yuba,750,
Yuba,775,
Yuba,779,
Yuba,807,
Yuba,810,
Yuba,822,
Yuba,832,
Yuba,830,
Yuba,841,
Yuba,856,
Yuba,867,
Yuba,884,
Yuba,902,
Yuba,913,
Yuba,923,
Yuba,923,
